movie_id,title,hero_name
49530,In Time,Justin Timberlake
34806,The Back-Up Plan,Jennifer Lopez
49022,Something Borrowed,Kate Hudson
11469,Black Knight,Martin Lawrence
23479,The Bad News Bears,Walter Matthau
11667,Street Fighter,Jean-Claude Van Damme
423,The Pianist,Adrien Brody
2447,The Nativity Story,Keisha Castle-Hughes
10066,House of Wax,Elisha Cuthbert
2288,Closer,Julia Roberts
88794,J. Edgar,Leonardo DiCaprio
13515,Mirrors,Kiefer Sutherland
11979,Queen of the Damned,Stuart Townsend
169,Predator 2,Kevin Peter Hall
8090,Untraceable,Diane Lane
11622,Blast from the Past,Brendan Fraser
3604,Flash Gordon,Sam J. Jones
9541,Jersey Girl,Ben Affleck
94348,Alex Cross,Tyler Perry
8197,Midnight in the Garden of Good and Evil,John Cusack
336004,Heist,Jeffrey Dean Morgan
35019,Nanny McPhee and the Big Bang,Emma Thompson
10410,Hoffa,Jack Nicholson
8836,The X Files: I Want to Believe,David Duchovny
14442,Ella Enchanted,Anne Hathaway
321741,Concussion,Will Smith
59965,Abduction,Taylor Lautner
14175,Valiant,Ewan McGregor
11004,Wonder Boys,Michael Douglas
11918,Superhero Movie,Drake Bell
98357,Broken City,Mark Wahlberg
10012,Cursed,Portia de Rossi
49526,Premium Rush,Joseph Gordon-Levitt
268920,Hot Pursuit,Reese Witherspoon
9093,The Four Feathers,Heath Ledger
119283,Parker,Jason Statham
11823,Wimbledon,Kirsten Dunst
35169,Furry Vengeance,Brendan Fraser
118957,Bait,Sharni Vinson
849,Krull,Ken Marshall
4515,Lions for Lambs,Robert Redford
18886,Flight of the Intruder,Danny Glover
6575,Walk Hard: The Dewey Cox Story,John C. Reilly
6440,The Shipping News,Kevin Spacey
13496,American Outlaws,Colin Farrell
18320,The Young Victoria,Emily Blunt
22787,Whiteout,Kate Beckinsale
8967,The Tree of Life,Brad Pitt
37498,Knock Off,Jean-Claude Van Damme
144336,Sabotage,Arnold Schwarzenegger
9616,The Order,Heath Ledger
13056,Punisher: War Zone,Ray Stevenson
14113,Zoom,Tim Allen
285783,The Walk,Joseph Gordon-Levitt
49478,Warriors of Virtue,Angus Macfadyen
9726,A Good Year,Russell Crowe
20763,Radio Flyer,Elijah Wood
9702,Bound by Honor,Damian Chapa
9311,Smilla's Sense of Snow,Julia Ormond
9280,Femme Fatale,Rebecca Romijn
26843,Lion of the Desert,Anthony Quinn
11876,The Horseman on the Roof,Juliette Binoche
22267,Ride with the Devil,Tobey Maguire
45958,Biutiful,Javier Bardem
1969,Bandidas,Penélope Cruz
310706,Black Water Transit,Laurence Fishburne
198663,The Maze Runner,Dylan O'Brien
239573,Unfinished Business,Vince Vaughn
10436,The Age of Innocence,Daniel Day-Lewis
1381,The Fountain,Hugh Jackman
2162,Chill Factor,Cuba Gooding Jr.
127493,Stolen,Nicolas Cage
12429,Ponyo,Yuria Nara
228205,The Longest Ride,Scott Eastwood
2900,The Astronaut's Wife,Johnny Depp
21311,I Dreamed of Africa,Kim Basinger
77875,Playing for Keeps,Gerard Butler
192136,Mandela: Long Walk to Freedom,Idris Elba
18254,Reds,Warren Beatty
881,A Few Good Men,Tom Cruise
10877,Exit Wounds,Steven Seagal
9600,Big Momma's House,Martin Lawrence
202575,Thunder and the House of Magic,Brianne Siddall
71469,The Darkest Hour,Emile Hirsch
85446,Step Up Revolution,Kathryn McCormick
326,Snakes on a Plane,Samuel L. Jackson
10685,The Watcher,James Spader
7220,The Punisher,Thomas Jane
9763,Goal!: The Dream Begins,Kuno Becker
72387,Safe,Jason Statham
12596,Pushing Tin,John Cusack
1892,Return of the Jedi,Mark Hamill
13460,Doomsday,Rhona Mitra
8055,The Reader,Kate Winslet
50647,Wanderlust,Paul Rudd
10719,Elf,Will Ferrell
9294,Phenomenon,John Travolta
11888,Snow Dogs,Jim Belushi
9647,Scrooged,Bill Murray
9353,Nacho Libre,Jack Black
55721,Bridesmaids,Kristen Wiig
109414,This Is the End,James Franco
10307,Stigmata,Patricia Arquette
11978,Men of Honor,Robert De Niro
22907,Takers,Chris Brown
87567,The Big Wedding,Robert De Niro
38322,"Big Mommas: Like Father, Like Son",Martin Lawrence
45612,Source Code,Jake Gyllenhaal
7305,Alive,Ethan Hawke
3594,The Number 23,Jim Carrey
157841,The Young and Prodigious T.S. Spivet,Kyle Catlett
11519,1941,Dan Aykroyd
12920,Dreamer: Inspired By a True Story,Kurt Russell
59,A History of Violence,Viggo Mortensen
9335,Transporter 2,Jason Statham
12106,The Quick and the Dead,Sharon Stone
11141,Laws of Attraction,Pierce Brosnan
8649,Bringing Out the Dead,Nicolas Cage
31867,Repo Men,Jude Law
10253,Dragon Wars: D-War,Jason Behr
3587,Bogus,Whoopi Goldberg
124459,The Incredible Burt Wonderstone,Steve Carell
24662,Cats Don't Dance,Scott Bakula
32274,Cradle Will Rock,Hank Azaria
182,The Good German,George Clooney
5494,George and the Dragon,James Purefoy
28,Apocalypse Now,Martin Sheen
38073,Going the Distance,Drew Barrymore
2054,Mr. Holland's Opus,Richard Dreyfuss
302156,Criminal,Kevin Costner
606,Out of Africa,Meryl Streep
87502,Flight,Denzel Washington
698,Moonraker,Roger Moore
120467,The Grand Budapest Hotel,Ralph Fiennes
11313,Hearts in Atlantis,Anthony Hopkins
6488,Arachnophobia,Jeff Daniels
10559,Frequency,Dennis Quaid
296099,Vacation,Ed Helms
8012,Get Shorty,John Travolta
1574,Chicago,Catherine Zeta-Jones
9032,Big Daddy,Adam Sandler
2770,American Pie 2,Jason Biggs
862,Toy Story,Tom Hanks
1637,Speed,Keanu Reeves
72570,The Vow,Rachel McAdams
27569,Extraordinary Measures,Harrison Ford
10637,Remember the Titans,Denzel Washington
1669,The Hunt for Red October,Alec Baldwin
132363,The Butler,Forest Whitaker
9472,DodgeBall: A True Underdog Story,Vince Vaughn
2907,The Addams Family,Raúl Juliá
9273,Ace Ventura: When Nature Calls,Jim Carrey
9880,The Princess Diaries,Anne Hathaway
2925,The First Wives Club,Goldie Hawn
807,Se7en,Brad Pitt
17654,District 9,Sharlto Copley
11836,The SpongeBob SquarePants Movie,Tom Kenny
322,Mystic River,Sean Penn
70,Million Dollar Baby,Clint Eastwood
9535,Analyze This,Robert De Niro
11036,The Notebook,Rachel McAdams
6557,27 Dresses,Katherine Heigl
18126,Hannah Montana: The Movie,Miley Cyrus
16340,Rugrats in Paris: The Movie,E.G. Daily
10333,The Prince of Tides,Nick Nolte
4476,Legends of the Fall,Brad Pitt
22947,Up in the Air,George Clooney
2755,About Schmidt,Jack Nicholson
82654,Warm Bodies,Nicholas Hoult
59967,Looper,Joseph Gordon-Levitt
16300,Down to Earth,Chris Rock
9598,Babe,Christine Cavanaugh
82696,Hope Springs,Meryl Streep
9870,Forgetting Sarah Marshall,Jason Segel
8292,Four Brothers,Mark Wahlberg
8780,Baby Mama,Tina Fey
9715,Hope Floats,Sandra Bullock
10521,Bride Wars,Anne Hathaway
10762,Without a Paddle,Seth Green
10096,13 Going on 30,Jennifer Garner
59436,Midnight in Paris,Owen Wilson
227783,The Nut Job,Will Arnett
4133,Blow,Johnny Depp
10207,Message in a Bottle,Kevin Costner
172,Star Trek V: The Final Frontier,William Shatner
21972,Like Mike,Shad Moss
36593,The Naked Gun 33⅓: The Final Insult,Leslie Nielsen
707,A View to a Kill,Roger Moore
533,The Curse of the Were-Rabbit,Peter Sallis
6023,P.S. I Love You,Hilary Swank
6439,Racing Stripes,Frankie Muniz
4347,Atonement,Keira Knightley
37056,Letters to Juliet,Amanda Seyfried
4105,Black Rain,Michael Douglas
76489,The Three Stooges,Sean Hayes
3933,Corpse Bride,Johnny Depp
9918,Glory Road,Josh Lucas
273481,Sicario,Emily Blunt
307081,Southpaw,Jake Gyllenhaal
16871,Drag Me to Hell,Alison Lohman
293863,The Age of Adaline,Blake Lively
13156,Secondhand Lions,Michael Caine
41233,Step Up 3D,Rick Malambri
9266,Blue Crush,Kate Bosworth
1262,Stranger Than Fiction,Will Ferrell
4513,30 Days of Night,Josh Hartnett
22970,The Cabin in the Woods,Kristen Connolly
7278,Meet the Spartans,Sean Maguire
9013,Midnight Run,Robert De Niro
865,The Running Man,Arnold Schwarzenegger
10776,Little Shop of Horrors,Rick Moranis
50456,Hanna,Saoirse Ronan
9823,Mortal Kombat: Annihilation,Robin Shou
59861,Larry Crowne,Tom Hanks
133805,Carrie,Chloë Grace Moretz
12763,Take the Lead,Antonio Banderas
9766,Gridiron Gang,Dwayne Johnson
14034,What's the Worst That Could Happen?,Martin Lawrence
12244,9,Christopher Plummer
109421,Side Effects,Jude Law
11137,The Prince & Me,Julia Stiles
51162,Winnie the Pooh,Jim Cummings
10152,Dumb and Dumberer: When Harry Met Lloyd,Mimi Rogers
9452,Bulworth,Warren Beatty
239566,Get on Up,Chadwick Boseman
53113,One True Thing,Meryl Streep
9271,Virtuosity,Denzel Washington
4474,My Super Ex-Girlfriend,Uma Thurman
184346,Deliver Us from Evil,Eric Bana
48340,Sanctum,Ioan Gruffudd
14846,Little Black Book,Brittany Murphy
72207,The Five-Year Engagement,Jason Segel
16232,Mr. 3000,Bernie Mac
43539,The Next Three Days,Russell Crowe
9920,Ultraviolet,Milla Jovovich
8978,Assault on Precinct 13,Ethan Hawke
11702,The Replacement Killers,Chow Yun-fat
18550,Fled,Laurence Fishburne
8869,Eight Legged Freaks,David Arquette
43347,Love & Other Drugs,Jake Gyllenhaal
3489,88 Minutes,Al Pacino
9701,North Country,Charlize Theron
2122,The Whole Ten Yards,Bruce Willis
37707,Splice,Adrien Brody
10658,Howard the Duck,Lea Thompson
13150,Pride and Glory,Edward Norton
9042,The Cave,Cole Hauser
17813,Alex & Emma,Luke Wilson
11208,Wicker Park,Josh Hartnett
58151,Fright Night,Anton Yelchin
11400,The New World,Colin Farrell
10350,Wing Commander,Freddie Prinze Jr.
28902,In Dreams,Annette Bening
14164,Dragonball Evolution,Chow Yun-fat
76640,The Last Stand,Arnold Schwarzenegger
11058,Godsend,Greg Kinnear
14844,Chasing Liberty,Mandy Moore
57089,Hoodwinked Too! Hood VS. Evil,Hayden Panettiere
1947,An Unfinished Life,Robert Redford
8054,The Imaginarium of Doctor Parnassus,Christopher Plummer
46829,Barney's Version,Paul Giamatti
146238,Runner Runner,Ben Affleck
9989,Antitrust,Ryan Phillippe
9665,Glory,Matthew Broderick
311,Once Upon a Time in America,Robert De Niro
102362,Dead Man Down,Colin Farrell
11162,The Merchant of Venice,Al Pacino
6016,The Good Thief,Nick Nolte
17186,Supercross,Steve Howey
13967,Miss Potter,Ewan McGregor
2008,The Promise,Cecilia Cheung
9053,DOA: Dead or Alive,Jaime Pressly
4512,The Assassination of Jesse James by the Coward Robert Ford,Brad Pitt
76349,1911,Jackie Chan
31203,Little Nicholas,Maxime Godart
265208,Wild Card,Jason Statham
45610,Machine Gun Preacher,Gerard Butler
50135,Animals United,Christoph Maria Herbst
1874,Goodbye Bafana,Joseph Fiennes
271331,United Passions,Tim Roth
215211,Grace of Monaco,Nicole Kidman
367961,Savva. Heart of the Warrior,Maksim Chukharyov
10955,Ripley's Game,John Malkovich
223702,Sausage Party,Seth Rogen
254470,Pitch Perfect 2,Anna Kendrick
69,Walk the Line,Joaquin Phoenix
4967,Keeping the Faith,Ben Stiller
9449,The Borrowers,John Goodman
11499,Frost/Nixon,Michael Sheen
4912,Confessions of a Dangerous Mind,Sam Rockwell
12771,Serving Sara,Matthew Perry
323676,The Boss,Melissa McCarthy
12506,Cry Freedom,Denzel Washington
24071,Mumford,Loren Dean
11249,Seed of Chucky,Brad Dourif
9667,The Jacket,Adrien Brody
812,Aladdin,Scott Weinger
277216,Straight Outta Compton,O'Shea Jackson Jr.
87,Indiana Jones and the Temple of Doom,Harrison Ford
14444,The Rugrats Movie,Whoopi Goldberg
2043,Along Came a Spider,Morgan Freeman
315664,Florence Foster Jenkins,Meryl Streep
1428,Once Upon a Time in Mexico,Antonio Banderas
562,Die Hard,Bruce Willis
15373,Role Models,Seann William Scott
318846,The Big Short,Christian Bale
26320,Taking Woodstock,Demetri Martin
14292,Miracle,Kurt Russell
924,Dawn of the Dead,Sarah Polley
2018,The Wedding Planner,Jennifer Lopez
192577,Space Pirate Captain Harlock,Shun Oguri
9428,The Royal Tenenbaums,Gene Hackman
2832,Identity,John Cusack
137093,Last Vegas,Robert De Niro
699,For Your Eyes Only,Roger Moore
9778,Serendipity,John Cusack
8831,Timecop,Jean-Claude Van Damme
9398,Zoolander,Ben Stiller
112949,Safe Haven,Julianne Hough
10439,Hocus Pocus,Bette Midler
3638,No Reservations,Catherine Zeta-Jones
23483,Kick-Ass,Aaron Taylor-Johnson
62206,30 Minutes or Less,Jesse Eisenberg
10577,Dracula 2000,Gerard Butler
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Steve Carell
4348,Pride & Prejudice,Keira Knightley
78,Blade Runner,Harrison Ford
11780,Rob Roy,Liam Neeson
192102,3 Days to Kill,Kevin Costner
2001,We Own the Night,Joaquin Phoenix
10383,Lost Souls,Winona Ryder
11516,Winged Migration,Philippe Labro
10025,Just My Luck,Lindsay Lohan
15198,"Mystery, Alaska",Russell Crowe
23172,The Spy Next Door,Amber Valletta
17834,A Simple Wish,Martin Short
10016,Ghosts of Mars,Natasha Henstridge
10317,Our Brand Is Crisis,Sandra Bullock
58431,Pride and Prejudice and Zombies,Lily James
9746,Kundun,Tenzin Thuthob Tsarong
13092,How to Lose Friends & Alienate People,Kelan Pannell
59859,Kick-Ass 2,Aaron Taylor-Johnson
13495,Alatriste,Viggo Mortensen
254473,Brick Mansions,Paul Walker
700,Octopussy,Roger Moore
4964,Knocked Up,Seth Rogen
10024,My Sister's Keeper,Cameron Diaz
13490,Welcome Home Roscoe Jenkins,Martin Lawrence
15927,A Passage to India,Judy Davis
1259,Notes on a Scandal,Judi Dench
5125,Rendition,Omar Metwally
174,Star Trek VI: The Undiscovered Country,William Shatner
9583,Divine Secrets of the Ya-Ya Sisterhood,Sandra Bullock
9437,Kiss the Girls,Morgan Freeman
525,The Blues Brothers,Dan Aykroyd
10188,The Sisterhood of the Traveling Pants 2,Alexis Bledel
63574,Joyful Noise,Queen Latifah
245,About a Boy,Hugh Grant
9825,Lake Placid,Bill Pullman
186,Lucky Number Slevin,Josh Hartnett
9549,The Right Stuff,Fred Ward
61891,Anonymous,Jamie Campbell Bower
34584,The NeverEnding Story,Barret Oliver
2666,Dark City,Rufus Sewell
12783,The Duchess,Keira Knightley
13155,Return to Oz,Fairuza Balk
42807,The Newton Boys,Matthew McConaughey
28355,Case 39,Renée Zellweger
8080,Suspect Zero,Carrie-Anne Moss
5126,Martian Child,John Cusack
56288,Spy Kids: All the Time in the World,Jessica Alba
303858,Money Monster,George Clooney
1613,The 51st State,Samuel L. Jackson
31582,Flawless,Robert De Niro
16617,Mindhunters,LL Cool J
8944,What Just Happened,Bruce Willis
41488,The Statement,Michael Caine
37028,The Magic Flute,Joseph Kaiser
14560,Paul Blart: Mall Cop,Kevin James
10330,Freaky Friday,Jamie Lee Curtis
6957,The 40 Year Old Virgin,Steve Carell
1934,Shakespeare in Love,Joseph Fiennes
169917,A Walk Among the Tombstones,Liam Neeson
951,Kindergarten Cop,Arnold Schwarzenegger
10189,Pineapple Express,Seth Rogen
9454,Ever After: A Cinderella Story,Drew Barrymore
2055,Open Range,Kevin Costner
1551,Flatliners,Kiefer Sutherland
5902,A Bridge Too Far,Dirk Bogarde
11460,Red Eye,Rachel McAdams
9358,Final Destination 2,Ali Larter
134,"O Brother, Where Art Thou?",George Clooney
22894,Legion,Paul Bettany
134374,Pain & Gain,Mark Wahlberg
1901,In Good Company,Topher Grace
15028,Clockstoppers,Jesse Bradford
11509,Silverado,Kevin Kline
7445,Brothers,Tobey Maguire
17047,Agent Cody Banks 2: Destination London,Frankie Muniz
62838,New Year's Eve,Robert De Niro
2057,Original Sin,Angelina Jolie
70436,The Raven,John Cusack
16784,Welcome to Mooseport,Ray Romano
8011,Highlander: The Final Dimension,Christopher Lambert
31640,Blood and Wine,Jack Nicholson
9092,Snow White: A Tale of Terror,Sigourney Weaver
2779,The Curse of the Jade Scorpion,Dan Aykroyd
316002,Accidental Love,Jake Gyllenhaal
36355,Flipper,Elijah Wood
238615,Self/less,Ryan Reynolds
1985,The Constant Gardener,Ralph Fiennes
615,The Passion of the Christ,Jim Caviezel
788,Mrs. Doubtfire,Robin Williams
380,Rain Man,Dustin Hoffman
13223,Gran Torino,Clint Eastwood
10523,W.,Josh Brolin
8681,Taken,Liam Neeson
239571,The Best of Me,Michelle Monaghan
619,The Bodyguard,Whitney Houston
424,Schindler's List,Liam Neeson
50014,The Help,Emma Stone
162903,The Fifth Estate,Benedict Cumberbatch
11024,Scooby-Doo 2: Monsters Unleashed,Freddie Prinze Jr.
208763,Forbidden Kingdom,Jason Flemyng
6466,Freddy vs. Jason,Robert Englund
254024,The Face of an Angel,Kate Beckinsale
12589,Jimmy Neutron: Boy Genius,Debi Derryberry
7191,Cloverfield,Lizzy Caplan
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Paige Turco
117,The Untouchables,Kevin Costner
6977,No Country for Old Men,Tommy Lee Jones
168530,Ride Along,Ice Cube
634,Bridget Jones's Diary,Renée Zellweger
392,Chocolat,Juliette Binoche
10327,"Legally Blonde 2: Red, White & Blonde",Reese Witherspoon
88042,Parental Guidance,Billy Crystal
41630,No Strings Attached,Natalie Portman
11969,Tombstone,Kurt Russell
2085,Romeo Must Die,Jet Li
794,The Omen,Gregory Peck
9286,Final Destination 3,Mary Elizabeth Winstead
77877,The Lucky One,Zac Efron
1265,Bridge to Terabithia,Josh Hutcherson
866,Finding Neverland,Johnny Depp
175555,A Madea Christmas,Tyler Perry
75174,The Grey,Liam Neeson
11096,Hide and Seek,Robert De Niro
8699,Anchorman: The Legend of Ron Burgundy,Will Ferrell
769,GoodFellas,Robert De Niro
10923,Agent Cody Banks,Frankie Muniz
11283,Nanny McPhee,Emma Thompson
111,Scarface,Al Pacino
11676,Nothing to Lose,Tim Robbins
746,The Last Emperor,John Lone
77866,Contraband,Mark Wahlberg
9416,Money Talks,Chris Tucker
7345,There Will Be Blood,Daniel Day-Lewis
14317,The Wild Thornberrys Movie,Lacey Chabert
20694,Rugrats Go Wild,E.G. Daily
12277,Undercover Brother,Eddie Griffin
9779,The Sisterhood of the Traveling Pants,Amber Tamblyn
2140,Kiss of the Dragon,Jet Li
12620,The House Bunny,Anna Faris
14177,Beauty Shop,Queen Latifah
198185,Million Dollar Arm,Jon Hamm
227156,The Giver,Jeff Bridges
10735,What a Girl Wants,Amanda Bynes
11351,Jeepers Creepers 2,Ray Wise
10030,Good Luck Chuck,Dane Cook
10623,Cradle 2 the Grave,Jet Li
590,The Hours,Nicole Kidman
9655,She's the Man,Amanda Bynes
1268,Mr. Bean's Holiday,Rowan Atkinson
11237,Anacondas: The Hunt for the Blood Orchid,Johnny Messner
190955,Blood Ties,Clive Owen
5123,August Rush,Freddie Highmore
4518,Elizabeth,Cate Blanchett
11932,Bride of Chucky,Ed Gale
11165,Tora! Tora! Tora!,Martin Balsam
6116,Spice World,Victoria Beckham
57431,The Sitter,Sam Rockwell
21724,Dance Flick,Shoshana Bush
278,The Shawshank Redemption,Tim Robbins
9290,Crocodile Dundee in Los Angeles,Paul Hogan
11543,Kingpin,Woody Harrelson
284536,The Gambler,Mark Wahlberg
152737,August: Osage County,Meryl Streep
13374,Ice Princess,Michelle Trachtenberg
8976,A Lot Like Love,Ashton Kutcher
319888,Eddie the Eagle,Taron Egerton
9469,He Got Game,Denzel Washington
1909,Don Juan DeMarco,Johnny Depp
22971,Dear John,Amanda Seyfried
34813,The Losers,Jeffrey Dean Morgan
46261,Don't Be Afraid of the Dark,Katie Holmes
10431,War,Jet Li
8051,Punch-Drunk Love,Adam Sandler
9352,EuroTrip,Scott Mechlowicz
10167,Half Past Dead,Steven Seagal
18147,Unaccompanied Minors,Lewis Black
17170,"Bright Lights, Big City",Michael J. Fox
18975,The Adventures of Pinocchio,Martin Landau
15487,The Greatest Game Ever Played,Shia LaBeouf
22825,The Box,Cameron Diaz
11152,The Ruins,Shawn Ashmore
1831,The Next Best Thing,Madonna
43931,My Soul to Take,Max Thieriot
10591,The Girl Next Door,Emile Hirsch
10861,Maximum Risk,Jean-Claude Van Damme
12770,Stealing Harvard,Jason Lee
276907,Legend,Tom Hardy
10074,Hot Rod,Andy Samberg
65055,Shark Night,Sara Paxton
10397,Angela's Ashes,Emily Watson
200505,Draft Day,Kevin Costner
11954,Lifeforce,Steve Railsback
60309,The Conspirator,Evan Rachel Wood
9787,Lords of Dogtown,Emile Hirsch
293646,The 33,Antonio Banderas
6978,Big Trouble in Little China,Kurt Russell
133698,Fly Me to the Moon,Diane Kruger
59440,Warrior,Tom Hardy
1770,Michael Collins,Liam Neeson
10655,Gettysburg,Jeff Daniels
8988,Stop-Loss,Ryan Phillippe
15992,Abandon,Katie Holmes
17707,Brokedown Palace,Claire Danes
77883,The Possession,Jeffrey Dean Morgan
40001,Mrs. Winterbourne,Shirley MacLaine
64639,Straw Dogs,James Marsden
9903,The Hoax,Richard Gere
21338,Stone Cold,Brian Bosworth
20766,The Road,Viggo Mortensen
24264,Sheena,Tanya Roberts
19803,Underclassman,Nick Cannon
20309,Say It Isn't So,Chris Klein
9912,The World's Fastest Indian,Anthony Hopkins
9067,Tank Girl,Lori Petty
27360,King's Ransom,Anthony Anderson
8338,Blindness,Julianne Moore
168705,BloodRayne,Kristanna Loken
72113,Carnage,Kate Winslet
9729,Where the Truth Lies,Kevin Bacon
94352,Cirque du Soleil: Worlds Away,Erica Linz
22256,Without Limits,Billy Crudup
12404,Me and Orson Welles,Zac Efron
152742,The Best Offer,Geoffrey Rush
11699,The Bad Lieutenant: Port of Call - New Orleans,Nicolas Cage
49953,A Turtle's Tale: Sammy's Adventures,Yuri Lowenthal
48034,Little White Lies,François Cluzet
39845,Love Ranch,Helen Mirren
25353,The True Story of Puss 'n Boots,Jérôme Deschamps
36696,Space Dogs,Anna Bolshova
109091,The Counselor,Michael Fassbender
38543,Ironclad,James Purefoy
33157,Waterloo,Rod Steiger
290864,Kung Fu Jungle,Donnie Yen
242166,Red Sky,Cam Gigandet
859,Dangerous Liaisons,Glenn Close
83770,On the Road,Garrett Hedlund
168,Star Trek IV: The Voyage Home,William Shatner
1246,Rocky Balboa,Sylvester Stallone
4233,Scream 2,David Arquette
174751,Jane Got a Gun,Natalie Portman
184098,Think Like a Man Too,Adam Brody
2069,The Whole Nine Yards,Bruce Willis
1788,Footloose,Kevin Bacon
11635,Old School,Luke Wilson
177,The Fisher King,Jeff Bridges
3600,I Still Know What You Did Last Summer,Jennifer Love Hewitt
2621,Return to Me,David Duchovny
10358,Zack and Miri Make a Porno,Seth Rogen
10480,Nurse Betty,Renée Zellweger
10313,The Men Who Stare at Goats,George Clooney
18828,Double Take,Orlando Jones
3558,"Girl, Interrupted",Winona Ryder
13476,Win a Date with Tad Hamilton!,Josh Duhamel
10208,Muppets from Space,Steve Whitmire
24961,The Wiz,Diana Ross
20697,Ready to Rumble,David Arquette
20761,Play It to the Bone,Antonio Banderas
70868,I Don't Know How She Does It,Sarah Jessica Parker
43593,Piranha 3D,Elisabeth Shue
6478,Beyond the Sea,Kevin Spacey
40688,Meet the Deedles,Paul Walker
26672,The Thief and the Cobbler,Vincent Price
45881,The Bridge of San Luis Rey,Gabriel Byrne
41283,Faster,Dwayne Johnson
4935,Howl's Moving Castle,Takuya Kimura
19908,Zombieland,Jesse Eisenberg
10663,The Waterboy,Adam Sandler
1891,The Empire Strikes Back,Mark Hamill
9737,Bad Boys,Will Smith
37137,The Naked Gun 2½: The Smell of Fear,Leslie Nielsen
9532,Final Destination,Devon Sawa
10316,The Ides of March,Ryan Gosling
2787,Pitch Black,Vin Diesel
12658,Someone Like You...,Ashley Judd
152601,Her,Joaquin Phoenix
10866,Joy Ride,Steve Zahn
227707,The Adventurer: The Curse of the Midas Box,Aneurin Barnard
21349,Anywhere But Here,Susan Sarandon
19150,The Crew,Richard Dreyfuss
70435,Haywire,Gina Carano
580,Jaws: The Revenge,Lorraine Gary
9819,Marvin's Room,Diane Keaton
13579,The Longshots,Ice Cube
20024,The End of the Affair,Ralph Fiennes
2453,Harley Davidson and the Marlboro Man,Mickey Rourke
6973,In the Valley of Elah,Tommy Lee Jones
11156,Coco Before Chanel,Audrey Tautou
354110,Forsaken,Demi Moore
22215,Cheri,Michelle Pfeiffer
11632,Vanity Fair,Reese Witherspoon
30596,Bodyguards and Assassins,Donnie Yen
3021,1408,John Cusack
957,Spaceballs,Mel Brooks
256917,The Water Diviner,Russell Crowe
251,Ghost,Patrick Swayze
544,There's Something About Mary,Cameron Diaz
11395,The Santa Clause,Tim Allen
14635,The Rookie,Dennis Quaid
13680,The Game Plan,Dwayne Johnson
688,The Bridges of Madison County,Meryl Streep
11090,The Animal,Rob Schneider
783,Gandhi,Ben Kingsley
228194,The Hundred-Foot Journey,Helen Mirren
1642,The Net,Sandra Bullock
10950,I Am Sam,Sean Penn
235260,Son of God,Roma Downey
277,Underworld,Kate Beckinsale
8999,Derailed,Clive Owen
11323,The Informant!,Matt Damon
10445,Shadowlands,Anthony Hopkins
11453,Deuce Bigalow: European Gigolo,Rob Schneider
146239,Delivery Man,Vince Vaughn
205588,Our Kind of Traitor,Ewan McGregor
10878,Saving Silverman,Jason Biggs
82650,Diary of a Wimpy Kid: Dog Days,Zachary Gordon
10279,Summer of Sam,John Leguizamo
2294,Jay and Silent Bob Strike Back,Kevin Smith
2176,The Glass House,Leelee Sobieski
270487,"Hail, Caesar!",Josh Brolin
19366,Josie and the Pussycats,Rachael Leigh Cook
204082,Homefront,Jason Statham
24100,The Little Vampire,Richard E. Grant
1599,I Heart Huckabees,Jason Schwartzman
5550,RoboCop 3,Robert John Burke
30379,Megiddo: The Omega Code 2,Michael York
42586,Darling Lili,Julie Andrews
17709,Dudley Do-Right,Brendan Fraser
287948,The Transporter Refueled,Ed Skrein
7548,The Libertine,Johnny Depp
9075,Black Book,Carice van Houten
11661,Joyeux Noël,Diane Kruger
109513,Hit & Run,Kristen Bell
12085,Mad Money,Diane Keaton
204922,Before I Go to Sleep,Nicole Kidman
38985,Sorcerer,Roy Scheider
44113,Stone,Frances Conroy
21494,Moliere,Romain Duris
164457,Out of the Furnace,Christian Bale
4566,Michael Clayton,George Clooney
17795,My Fellow Americans,Jack Lemmon
1073,Arlington Road,Jeff Bridges
153158,Underdogs,Juan José Campanella
81836,To Rome with Love,Ellen Page
10724,Firefox,Clint Eastwood
9473,"South Park: Bigger, Longer & Uncut",Trey Parker
2196,Death at a Funeral,Matthew Macfadyen
1499,Teenage Mutant Ninja Turtles III,Paige Turco
20857,Hardball,Keanu Reeves
82693,Silver Linings Playbook,Bradley Cooper
1646,Freedom Writers,Hilary Swank
44944,For Colored Girls,Kimberly Elise
4108,The Transporter,Jason Statham
8456,Never Back Down,Sean Faris
7341,The Rage: Carrie 2,Emily Bergl
19255,Away We Go,John Krasinski
10187,Swing Vote,Kevin Costner
31005,Moonlight Mile,Jake Gyllenhaal
49517,Tinker Tailor Soldier Spy,John Hurt
44857,Molly,Elisabeth Shue
50780,The Beaver,Jodie Foster
16363,The Best Little Whorehouse in Texas,Burt Reynolds
1946,eXistenZ,Jennifer Jason Leigh
85,Raiders of the Lost Ark,Harrison Ford
772,Home Alone 2: Lost in New York,Macaulay Culkin
840,Close Encounters of the Third Kind,Richard Dreyfuss
9682,Pulse,Kristen Bell
96,Beverly Hills Cop II,Eddie Murphy
10678,Bringing Down the House,Steve Martin
274,The Silence of the Lambs,Jodie Foster
8872,Wayne's World,Mike Myers
16290,Jackass 3D,Johnny Knoxville
579,Jaws 2,Roy Scheider
